"transaction_id","customer_id","age","gender","marital_status","income","store_id","store_name","group_store","type","latitude","longitude","product_id","product_name","price","date","qty","price-2","total_amount"
"TR40960",394,50,0,"Married   ",7.19,4,"Gita Ginara         ","Gita                ","General Trade       ",-6966667.0,110416664,"P6","Cashew              ",18000,"2022-01-11",1,18000,18000
"TR47732",329,19,1,"Single    ",0,4,"Gita Ginara         ","Gita                ","General Trade       ",-6966667.0,110416664,"P2","Ginger Candy        ",3200,"2022-01-11",6,3200,19200
"TR57918",72,26,0,"Single    ",1.81,6,"Lingga              ","Lingga              ","Modern Trade        ",-5135399.0,11942379,"P4","Potato Chip         ",12000,"2022-01-11",5,12000,60000
"TR59286",278,31,1,"Married   ",9.76,8,"Sinar Harapan       ","Harapan Baru        ","General Trade       ",554829,95323753,"P7","Coffee Candy        ",9400,"2022-01-11",6,9400,56400
"TR63021",393,22,0,"Single    ",0,12,"Prestasi Utama      ","Prestasi            ","General Trade       ",-2990934.0,104756554,"P8","Oat                 ",16000,"2022-01-11",1,16000,16000
"TR64748",232,62,0,"Married   ",7.32,9,"Lingga              ","Lingga              ","Modern Trade        ",-3654703.0,128190643,"P5","Thai Tea            ",4200,"2022-01-11",4,4200,16800
"TR6627",339,22,0,"Single    ",2.19,10,"Harapan Baru        ","Harapan Baru        ","General Trade       ",3597031,98678513,"P9","Yoghurt             ",10000,"2022-01-11",6,10000,60000
"TR71791",295,34,0,"Married   ",4.78,3,"Prima Kota          ","Prima               ","Modern Trade        ",-7797068.0,110370529,"P7","Coffee Candy        ",9400,"2022-01-11",5,9400,47000
"TR75052",151,42,0,"Married   ",10.38,2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ",-6914864.0,107608238,"P3","Crackers            ",7500,"2022-01-11",1,7500,7500
"TR76046",16,52,0,"Married   ",11.8,1,"Prima Tendean       ","Prima               ","Modern Trade        ",-6.2,106816666,"P8","Oat                 ",16000,"2022-01-11",2,16000,32000
"TR84499",312,54,0,"Married   ",18.77,2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ",-6914864.0,107608238,"P3","Crackers            ",7500,"2022-01-11",3,7500,22500
"TR85582",145,37,0,"Single    ",14.59,14,"Priangan            ","Priangan            ","Modern Trade        ",-5.45,10526667,"P5","Thai Tea            ",4200,"2022-01-11",4,4200,16800
"TR93692",244,21,1,"Single    ",3.64,10,"Harapan Baru        ","Harapan Baru        ","General Trade       ",3597031,98678513,"P5","Thai Tea            ",4200,"2022-01-11",5,4200,21000
"TR94450",213,24,1,"Single    ",5.72,4,"Gita Ginara         ","Gita                ","General Trade       ",-6966667.0,110416664,"P3","Crackers            ",7500,"2022-01-11",6,7500,45000
"TR24515",347,26,1,"Single    ",3.69,7,"Buana Indah         ","Buana               ","General Trade       ",3316694,114590111,"P10","Cheese Stick        ",15000,"2022-01-12",2,15000,30000
"TR24817",287,36,0,"Single    ",3.7,8,"Sinar Harapan       ","Harapan Baru        ","General Trade       ",554829,95323753,"P3","Crackers            ",7500,"2022-01-12",1,7500,7500
"TR25833",135,41,0,"Married   ",3.28,5,"Bonafid             ","Gita                ","General Trade       ",-7250445.0,112768845,"P2","Ginger Candy        ",3200,"2022-01-12",4,3200,12800
"TR28633",201,57,0,"Married   ",6.87,2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ",-6914864.0,107608238,"P9","Yoghurt             ",10000,"2022-01-12",6,10000,60000
"TR39671",52,37,0,"Married   ",3.73,7,"Buana Indah         ","Buana               ","General Trade       ",3316694,114590111,"P10","Cheese Stick        ",15000,"2022-01-12",2,15000,30000
"TR4401",342,48,1,"Married   ",13.55,3,"Prima Kota          ","Prima               ","Modern Trade        ",-7797068.0,110370529,"P4","Potato Chip         ",12000,"2022-01-12",5,12000,60000
"TR49649",154,31,0,"Married   ",8.36,10,"Harapan Baru        ","Harapan Baru        ","General Trade       ",3597031,98678513,"P10","Cheese Stick        ",15000,"2022-01-12",1,15000,15000
"TR69772",112,31,1,"Married   ",4.44,5,"Bonafid             ","Gita                ","General Trade       ",-7250445.0,112768845,"P8","Oat                 ",16000,"2022-01-12",1,16000,16000
"TR76028",301,60,0,"Married   ",8.97,4,"Gita Ginara         ","Gita                ","General Trade       ",-6966667.0,110416664,"P1","Choco Bar           ",8800,"2022-01-12",8,8800,70400
"TR9420",28,55,0,"Married   ",6.08,9,"Lingga              ","Lingga              ","Modern Trade        ",-3654703.0,128190643,"P8","Oat                 ",16000,"2022-01-12",3,16000,48000
"TR94326",167,28,1,"Married   ",2.91,13,"Buana               ","Buana               ","General Trade       ",-126916.0,116825264,"P9","Yoghurt             ",10000,"2022-01-12",2,10000,20000
"TR17988",112,31,1,"Married   ",4.44,2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ",-6914864.0,107608238,"P6","Cashew              ",18000,"2022-01-13",1,18000,18000
"TR23621",156,44,0,"Married   ",3.87,6,"Lingga              ","Lingga              ","Modern Trade        ",-5135399.0,11942379,"P7","Coffee Candy        ",9400,"2022-01-13",2,9400,18800
"TR31421",427,54,0,"Married   ",16.88,2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ",-6914864.0,107608238,"P6","Cashew              ",18000,"2022-01-13",3,18000,54000
"TR33225",286,60,0,"Married   ",6.19,4,"Gita Ginara         ","Gita                ","General Trade       ",-6966667.0,110416664,"P1","Choco Bar           ",8800,"2022-01-13",3,8800,26400
"TR37826",149,61,1,"Married   ",3.96,6,"Lingga              ","Lingga              ","Modern Trade        ",-5135399.0,11942379,"P7","Coffee Candy        ",9400,"2022-01-13",6,9400,56400
"TR48412",275,41,0,"Married   ",15.33,3,"Prima Kota          ","Prima               ","Modern Trade        ",-7797068.0,110370529,"P4","Potato Chip         ",12000,"2022-01-13",2,12000,24000
"TR61271",442,42,1,"Married   ",14.88,12,"Prestasi Utama      ","Prestasi            ","General Trade       ",-2990934.0,104756554,"P1","Choco Bar           ",8800,"2022-01-13",3,8800,26400
"TR75546",34,45,0,"Married   ",6.36,6,"Lingga              ","Lingga              ","Modern Trade        ",-5135399.0,11942379,"P5","Thai Tea            ",4200,"2022-01-13",4,4200,16800
"TR83152",420,48,1,"Single    ",6.01,10,"Harapan Baru        ","Harapan Baru        ","General Trade       ",3597031,98678513,"P10","Cheese Stick        ",15000,"2022-01-13",1,15000,15000
"TR97807",324,36,1,"Married   ",10.59,12,"Prestasi Utama      ","Prestasi            ","General Trade       ",-2990934.0,104756554,"P6","Cashew              ",18000,"2022-01-13",3,18000,54000
"TR16701",426,19,0,"Single    ",2.16,14,"Priangan            ","Priangan            ","Modern Trade        ",-5.45,10526667,"P4","Potato Chip         ",12000,"2022-01-14",1,12000,12000
"TR19443",295,34,0,"Married   ",4.78,2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ",-6914864.0,107608238,"P9","Yoghurt             ",10000,"2022-01-14",6,10000,60000
"TR22474",231,51,1,"Married   ",16.59,8,"Sinar Harapan       ","Harapan Baru        ","General Trade       ",554829,95323753,"P3","Crackers            ",7500,"2022-01-14",2,7500,15000
"TR43117",267,22,0,"Single    ",0,1,"Prima Tendean       ","Prima               ","Modern Trade        ",-6.2,106816666,"P10","Cheese Stick        ",15000,"2022-01-14",4,15000,60000
"TR63072",210,33,0,"Married   ",10.9,3,"Prima Kota          ","Prima               ","Modern Trade        ",-7797068.0,110370529,"P7","Coffee Candy        ",9400,"2022-01-14",5,9400,47000
"TR68172",131,25,0,"Single    ",7.12,14,"Priangan            ","Priangan            ","Modern Trade        ",-5.45,10526667,"P5","Thai Tea            ",4200,"2022-01-14",5,4200,21000
"TR82815",206,68,0,"Married   ",8.3,9,"Lingga              ","Lingga              ","Modern Trade        ",-3654703.0,128190643,"P7","Coffee Candy        ",9400,"2022-01-14",3,9400,28200
"TR88153",303,45,0,"Married   ",10.34,1,"Prima Tendean       ","Prima               ","Modern Trade        ",-6.2,106816666,"P5","Thai Tea            ",4200,"2022-01-14",3,4200,12600
"TR94606",329,19,1,"Single    ",0,13,"Buana               ","Buana               ","General Trade       ",-126916.0,116825264,"P10","Cheese Stick        ",15000,"2022-01-14",2,15000,30000
"TR11326",433,48,1,"Married   ",11.97,11,"Sinar Harapan       ","Prestasi            ","General Trade       ",0.533505,101447403,"P9","Yoghurt             ",10000,"2022-01-15",2,10000,20000
"TR13287",2,60,1,"Married   ",6.23,9,"Lingga              ","Lingga              ","Modern Trade        ",-3654703.0,128190643,"P5","Thai Tea            ",4200,"2022-01-15",2,4200,8400
"TR14344",300,25,1,"Single    ",4.22,4,"Gita Ginara         ","Gita                ","General Trade       ",-6966667.0,110416664,"P7","Coffee Candy        ",9400,"2022-01-15",2,9400,18800
"TR1445",171,40,0,"Married   ",10.05,13,"Buana               ","Buana               ","General Trade       ",-126916.0,116825264,"P5","Thai Tea            ",4200,"2022-01-15",3,4200,12600
"TR16248",130,40,0,"Married   ",9.73,10,"Harapan Baru        ","Harapan Baru        ","General Trade       ",3597031,98678513,"P2","Ginger Candy        ",3200,"2022-01-15",7,3200,22400
"TR21056",62,51,1,"Married   ",13.62,5,"Bonafid             ","Gita                ","General Trade       ",-7250445.0,112768845,"P8","Oat                 ",16000,"2022-01-15",3,16000,48000
"TR30914",241,24,1,"Single    ",0.57,2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ",-6914864.0,107608238,"P3","Crackers            ",7500,"2022-01-15",5,7500,37500
"TR32340",121,26,0,"Single    ",2.93,4,"Gita Ginara         ","Gita                ","General Trade       ",-6966667.0,110416664,"P5","Thai Tea            ",4200,"2022-01-15",3,4200,12600
"TR33508",234,61,1,"Married   ",10.86,8,"Sinar Harapan       ","Harapan Baru        ","General Trade       ",554829,95323753,"P4","Potato Chip         ",12000,"2022-01-15",5,12000,60000
"TR34660",85,59,1,"Married   ",7.89,2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ",-6914864.0,107608238,"P10","Cheese Stick        ",15000,"2022-01-15",5,15000,75000
"TR37177",93,32,0,"Married   ",4.85,8,"Sinar Harapan       ","Harapan Baru        ","General Trade       ",554829,95323753,"P5","Thai Tea            ",4200,"2022-01-15",3,4200,12600
"TR37379",48,32,0,"Married   ",10.62,2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ",-6914864.0,107608238,"P10","Cheese Stick        ",15000,"2022-01-15",5,15000,75000
"TR38169",444,53,0,"Married   ",15.31,9,"Lingga              ","Lingga              ","Modern Trade        ",-3654703.0,128190643,"P4","Potato Chip         ",12000,"2022-01-15",1,12000,12000
"TR41344",306,49,0,"Married   ",16.52,1,"Prima Tendean       ","Prima               ","Modern Trade        ",-6.2,106816666,"P8","Oat                 ",16000,"2022-01-15",2,16000,32000
"TR44149",197,51,0,"Married   ",13.33,8,"Sinar Harapan       ","Harapan Baru        ","General Trade       ",554829,95323753,"P4","Potato Chip         ",12000,"2022-01-15",2,12000,24000
"TR54663",361,26,1,"Single    ",0.06,1,"Prima Tendean       ","Prima               ","Modern Trade        ",-6.2,106816666,"P1","Choco Bar           ",8800,"2022-01-15",8,8800,70400
"TR65307",443,33,1,"          ",9.28,4,"Gita Ginara         ","Gita                ","General Trade       ",-6966667.0,110416664,"P5","Thai Tea            ",4200,"2022-01-15",4,4200,16800
"TR71470",217,39,1,"Single    ",6.96,14,"Priangan            ","Priangan            ","Modern Trade        ",-5.45,10526667,"P10","Cheese Stick        ",15000,"2022-01-15",5,15000,75000
"TR71650",142,23,1,"Single    ",1.58,7,"Buana Indah         ","Buana               ","General Trade       ",3316694,114590111,"P5","Thai Tea            ",4200,"2022-01-15",5,4200,21000
"TR76485",434,37,0,"Married   ",9.33,5,"Bonafid             ","Gita                ","General Trade       ",-7250445.0,112768845,"P9","Yoghurt             ",10000,"2022-01-15",3,10000,30000
"TR85027",216,30,0,"Married   ",4.82,1,"Prima Tendean       ","Prima               ","Modern Trade        ",-6.2,106816666,"P2","Ginger Candy        ",3200,"2022-01-15",6,3200,19200
"TR8647",378,54,0,"Married   ",14.66,9,"Lingga              ","Lingga              ","Modern Trade        ",-3654703.0,128190643,"P1","Choco Bar           ",8800,"2022-01-15",9,8800,79200
"TR88822",59,46,1,"Married   ",10.57,1,"Prima Tendean       ","Prima               ","Modern Trade        ",-6.2,106816666,"P7","Coffee Candy        ",9400,"2022-01-15",3,9400,28200
"TR96420",351,45,1,"Married   ",18.34,8,"Sinar Harapan       ","Harapan Baru        ","General Trade       ",554829,95323753,"P9","Yoghurt             ",10000,"2022-01-15",5,10000,50000
"TR98224",40,19,0,"Single    ",3.48,10,"Harapan Baru        ","Harapan Baru        ","General Trade       ",3597031,98678513,"P6","Cashew              ",18000,"2022-01-15",4,18000,72000
"TR1576",138,37,1,"Married   ",8.96,7,"Buana Indah         ","Buana               ","General Trade       ",3316694,114590111,"P1","Choco Bar           ",8800,"2022-01-16",2,8800,17600
"TR16100",184,33,0,"Single    ",13.93,11,"Sinar Harapan       ","Prestasi            ","General Trade       ",0.533505,101447403,"P9","Yoghurt             ",10000,"2022-01-16",5,10000,50000
"TR17745",150,61,1,"Married   ",8.56,2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ",-6914864.0,107608238,"P2","Ginger Candy        ",3200,"2022-01-16",5,3200,16000
"TR19359",105,61,0,"Married   ",7.54,13,"Buana               ","Buana               ","General Trade       ",-126916.0,116825264,"P10","Cheese Stick        ",15000,"2022-01-16",5,15000,75000
"TR40245",355,19,1,"Single    ",0,12,"Prestasi Utama      ","Prestasi            ","General Trade       ",-2990934.0,104756554,"P6","Cashew              ",18000,"2022-01-16",3,18000,54000
"TR4066",342,48,1,"Married   ",13.55,10,"Harapan Baru        ","Harapan Baru        ","General Trade       ",3597031,98678513,"P10","Cheese Stick        ",15000,"2022-01-16",4,15000,60000
"TR44922",209,47,0,"Single    ",2.55,1,"Prima Tendean       ","Prima               ","Modern Trade        ",-6.2,106816666,"P10","Cheese Stick        ",15000,"2022-01-16",1,15000,15000
"TR52563",278,31,1,"Married   ",9.76,3,"Prima Kota          ","Prima               ","Modern Trade        ",-7797068.0,110370529,"P8","Oat                 ",16000,"2022-01-16",3,16000,48000
"TR66649",299,37,1,"Married   ",4.54,1,"Prima Tendean       ","Prima               ","Modern Trade        ",-6.2,106816666,"P8","Oat                 ",16000,"2022-01-16",3,16000,48000
"TR88920",447,54,1,"Married   ",20.37,4,"Gita Ginara         ","Gita                ","General Trade       ",-6966667.0,110416664,"P8","Oat                 ",16000,"2022-01-16",1,16000,16000
"TR95280",423,22,0,"Married   ",3.55,10,"Harapan Baru        ","Harapan Baru        ","General Trade       ",3597031,98678513,"P10","Cheese Stick        ",15000,"2022-01-16",1,15000,15000
"TR12572",264,21,1,"Single    ",1.12,1,"Prima Tendean       ","Prima               ","Modern Trade        ",-6.2,106816666,"P1","Choco Bar           ",8800,"2022-01-17",8,8800,70400
"TR16416",162,49,0,"Married   ",11.46,11,"Sinar Harapan       ","Prestasi            ","General Trade       ",0.533505,101447403,"P8","Oat                 ",16000,"2022-01-17",2,16000,32000
"TR19683",446,57,0,"Married   ",7.81,13,"Buana               ","Buana               ","General Trade       ",-126916.0,116825264,"P10","Cheese Stick        ",15000,"2022-01-17",5,15000,75000
"TR28079",217,39,1,"Single    ",6.96,11,"Sinar Harapan       ","Prestasi            ","General Trade       ",0.533505,101447403,"P5","Thai Tea            ",4200,"2022-01-17",3,4200,12600
"TR28209",447,54,1,"Married   ",20.37,9,"Lingga              ","Lingga              ","Modern Trade        ",-3654703.0,128190643,"P3","Crackers            ",7500,"2022-01-17",5,7500,37500
"TR2841",16,52,0,"Married   ",11.8,2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ",-6914864.0,107608238,"P7","Coffee Candy        ",9400,"2022-01-17",6,9400,56400
"TR28854",136,28,1,"Married   ",2.96,8,"Sinar Harapan       ","Harapan Baru        ","General Trade       ",554829,95323753,"P9","Yoghurt             ",10000,"2022-01-17",4,10000,40000
